period,obs,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
1,1,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,773.3570000000001,100
1,2,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,684.558,100
1,3,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,670.605,100
1,4,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,640.06,100
1,5,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,439.462,100
1,6,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,443.96799999999996,100
2,7,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,888.1640000000001,100
2,8,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,889.618,100
2,9,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,941.233,100
2,10,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,824.3439999999999,100
2,11,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,815.7710000000001,100
2,12,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,841.332,100
3,13,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,874.9129999999999,100
3,14,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,851.7570000000001,100
3,15,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,888.609,100
3,16,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,712.152,100
3,17,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,590.1149999999999,100
3,18,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,519.199,100
4,19,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,769.7499999999999,100
4,20,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,681.411,100
4,21,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,753.707,100
4,22,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,625.059,100
4,23,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,479.79,100
4,24,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,561.1160000000001,100
5,25,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,695.3539999999999,100
5,26,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,680.2660000000001,100
5,27,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,557.209,100
5,28,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,462.714,100
5,29,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,491.455,100
5,30,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,444.326,100
6,31,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,847.6640000000001,100
6,32,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,782.57,100
6,33,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,709.936,100
6,34,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,752.883,100
6,35,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,633.574,100
6,36,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,589.078,100
7,37,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,824.945,100
7,38,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,862.629,100
7,39,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,766.0120000000001,100
7,40,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,647.1980000000001,100
7,41,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,603.829,100
7,42,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,601.6329999999999,100
9,49,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,490.3,100
9,50,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,445.036,100
9,51,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,328.158,100
9,52,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,277.55600000000004,100
9,53,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,304.88599999999997,100
9,54,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,249.875,100
10,55,1,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,762.9309999999999,100
10,56,1.98,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,890.6619999999999,100
10,57,3.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,689.2589999999999,100
10,58,3.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,686.634,100
10,59,4.99,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,574.225,100
10,60,6.01,-21.5,-16.5,-10.3,1.9,10,14.6,17.4,15.9,9.9,3.7,-7.2,-16.5,398.40000000000003,526.4,96.9,24.2,352.6,0,0,0,0,0,0,0,529.219,100
12,67,1,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,773.73,100
12,68,2,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,750.809,100
12,69,3,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,585.1189999999999,100
12,70,4,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,476.92100000000005,100
12,71,5,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,396.89799999999997,100
12,72,6,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,396.823,100
13,73,1,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,688.909,100
13,74,2,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,554.6139999999999,100
13,75,3,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,402.05199999999996,100
13,76,4,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,370.33099999999996,100
13,77,5,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,489.50000000000006,100
13,78,6,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,444.4,122.5,109.6,323.7,0,0,0,0,0,0,0,285.795,100
14,79,1,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,598.4639999999999,100
14,80,2,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,453.90500000000003,100
14,81,3,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,481.271,100
14,82,4,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,266.23400000000004,100
14,83,5,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,327.12,100
14,84,6,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,247.74599999999998,100
15,85,1,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,587.677,100
15,86,2,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,460.548,100
15,87,3,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,441.71700000000004,100
15,88,4,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,379.79699999999997,100
15,89,5,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,409.937,100
15,90,6,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,364.958,100
18,103,1,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,318.2,329.3,99,253.7,0,0,0,0,0,0,0,687.979,100
18,104,2,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,318.2,329.3,99,253.7,0,0,0,0,0,0,0,572.455,100
18,105,3,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,318.2,329.3,99,253.7,0,0,0,0,0,0,0,544.1940000000001,100
18,106,4,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,318.2,329.3,99,253.7,0,0,0,0,0,0,0,403.757,100
18,107,5,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,318.2,329.3,99,253.7,0,0,0,0,0,0,0,469.673,100
18,108,6,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,318.2,329.3,99,253.7,0,0,0,0,0,0,0,386.77,100
19,109,1,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,474.045,100
19,110,2,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,481.847,100
19,111,3,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,391.83799999999997,100
19,112,4,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,269.455,100
19,113,5,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,275.287,100
19,114,6,-5.7,-7.2,-3.4,1.3,6.2,11.6,15.7,15.4,11.2,6.4,2.3,-3,1199.7,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,283.87,100
21,121,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,682.172,100
21,122,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,557.612,100
21,123,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,297.942,100
21,124,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,225.6,100
21,125,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,291.572,100
21,126,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,313.5,371.5,67.4,247.7,0,0,0,0,0,0,0,233.23,100
22,127,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,848.417,100
22,128,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,740.908,100
22,129,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,679.9150000000001,100
22,130,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,465.101,100
22,131,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,507.28499999999997,100
22,132,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,391.4,112.7,114.9,381.1,0,0,0,0,0,0,0,359.283,100
24,139,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,698.607,100
24,140,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,588.926,100
24,141,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,424.435,100
24,142,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,277.772,100
24,143,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,299.623,100
24,144,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,385.3,206.8,113.7,294.3,0,0,0,0,0,0,0,247.66100000000003,100
25,145,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,628.2099999999999,100
25,146,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,656.793,100
25,147,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,513.602,100
25,148,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,323.181,100
25,149,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,341.87899999999996,100
25,150,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,365.7,383.9,94.8,155.7,0,0,0,0,0,0,0,385.91200000000003,100
26,151,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,690.084,100
26,152,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,561.422,100
26,153,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,480.891,100
26,154,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,352.79699999999997,100
26,155,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,405.822,100
26,156,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,435.6,156.4,71.5,336.6,0,0,0,0,0,0,0,307.754,100
27,157,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,786.3639999999999,100
27,158,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,806.0169999999999,100
27,159,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,639.58,100
27,160,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,453.83,100
27,161,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,419.741,100
27,162,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,484.8,138.1,77.6,299.6,0,0,0,0,0,0,0,328.991,100
28,163,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,736.0840000000001,100
28,164,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,737.346,100
28,165,2.96,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,571.1970000000001,100
28,166,4.05,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,444.821,100
28,167,5.01,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,395.49899999999997,100
28,168,6.04,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,318.2,329.3,99,253.7,0,0,0,0,0,0,0,258.533,100
29,169,1.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,456.123,100
29,170,2.03,-16.9,-15.8,-8.6,0.6,8.6,14.3,16.8,15.4,10.4,4.9,-3.5,-12.8,834.0000000000001,638.8,140.5,98.9,121.9,0,0,0,0,0,0,0,444.784,100
